index,img_path,skin_color,lip_color,eye_color,hair,hair_color,gender,earring,smile,frontal_face,style
274,../cv_learning/FS2K/train/photo/photo1_image0406.png,"[159, 136]","[178.84793187347933, 110.78832116788321, 117.84184914841849]","[150.40366972477065, 129.61467889908258, 127.3211009174312]",0,2,1,0,1,0,1
275,../cv_learning/FS2K/train/photo/photo1_image0407.png,"[155, 136]","[174.5824847250509, 98.27291242362526, 81.39103869653768]","[108.72268907563026, 88.53781512605042, 70.83193277310924]",0,4,0,1,1,0,1
276,../cv_learning/FS2K/train/photo/photo1_image0408.png,"[160, 133]","[176.39494680851064, 105.60771276595744, 96.35106382978724]","[91.92168674698796, 72.8132530120482, 68.17469879518072]",0,1,1,0,0,1,1
277,../cv_learning/FS2K/train/photo/photo1_image0409.png,"[157, 134]","[162.20825515947467, 101.24015009380864, 92.59287054409006]","[133.37362637362637, 102.81318681318682, 98.24175824175825]",0,0,0,1,1,0,1
278,../cv_learning/FS2K/train/photo/photo1_image0410.png,"[157, 133]","[143.94093406593407, 88.59478021978022, 86.99725274725274]","[70.93922651933701, 63.06629834254144, 59.110497237569064]",0,1,1,1,0,0,1
279,../cv_learning/FS2K/train/photo/photo1_image0411.png,"[161, 137]","[176.25108225108224, 107.81601731601732, 101.21428571428571]","[83.91089108910892, 46.56435643564357, 40.06930693069307]",0,4,0,1,0,0,1
280,../cv_learning/FS2K/train/photo/photo1_image0412.png,"[159, 136]","[192.45714285714286, 114.42521008403361, 108.03529411764706]","[99.56028368794327, 74.29078014184397, 67.94326241134752]",0,0,1,0,0,0,1
281,../cv_learning/FS2K/train/photo/photo1_image0413.png,"[158, 126]","[205.28293413173654, 114.90419161676647, 120.1122754491018]","[153.59154929577466, 127.9225352112676, 118.99295774647888]",0,4,1,0,0,0,1
282,../cv_learning/FS2K/train/photo/photo1_image0414.png,"[160, 136]","[184.7039627039627, 99.85547785547786, 74.98135198135198]","[136.24561403508773, 101.50877192982456, 78.57894736842105]",0,2,0,1,0,0,1
283,../cv_learning/FS2K/train/photo/photo1_image0415.png,"[161, 138]","[125.35966386554622, 78.3781512605042, 62.127731092436974]","[32.5609756097561, 21.024390243902438, 15.5]",0,1,0,1,0,0,1
284,../cv_learning/FS2K/train/photo/photo1_image0416.png,"[153, 134]","[187.6401766004415, 118.09492273730685, 91.21192052980132]","[134.92631578947368, 87.36842105263158, 66.46315789473684]",0,1,0,1,1,0,1
285,../cv_learning/FS2K/train/photo/photo1_image0417.png,"[153, 133]","[210.67061143984222, 140.44181459566076, 142.39644970414201]","[120.39830508474576, 97.54237288135593, 103.34745762711864]",0,4,1,1,0,0,1
286,../cv_learning/FS2K/train/photo/photo1_image0418.png,"[152, 137]","[153.336820083682, 88.35774058577405, 79.39958158995816]","[121.02127659574468, 83.20212765957447, 72.53191489361703]",0,1,0,1,1,0,1
287,../cv_learning/FS2K/train/photo/photo1_image0419.png,"[157, 132]","[95.45530726256983, 52.798882681564244, 35.12150837988827]","[59.359223300970875, 33.46601941747573, 23.02912621359223]",0,1,0,1,0,0,1
288,../cv_learning/FS2K/train/photo/photo1_image0420.png,"[157, 132]","[146.61353383458646, 86.01804511278195, 80.48872180451127]","[87.66346153846153, 61.45192307692308, 51.43269230769231]",0,1,0,1,0,0,1
289,../cv_learning/FS2K/train/photo/photo1_image0421.png,"[163, 132]","[79.1910480349345, 49.414847161572055, 41.72598253275109]","[69.28, 50.89, 45.76]",1,3,0,1,0,0,1
290,../cv_learning/FS2K/train/photo/photo1_image0422.png,"[158, 130]","[118.21702127659574, 71.68936170212766, 61.14255319148936]","[43.25, 33.37096774193548, 26.95967741935484]",0,0,0,1,1,0,1
291,../cv_learning/FS2K/train/photo/photo1_image0423.png,"[152, 135]","[164.17730496453902, 100.18794326241135, 97.19858156028369]","[117.73333333333333, 87.8, 77.62666666666667]",0,1,0,1,1,0,1
292,../cv_learning/FS2K/train/photo/photo1_image0424.png,"[157, 132]","[177.77042253521128, 103.52253521126761, 115.63802816901408]","[133.0595238095238, 105.64285714285714, 106.45833333333333]",0,1,0,1,1,0,1
293,../cv_learning/FS2K/train/photo/photo1_image0427.png,"[156, 134]","[163.96707818930042, 81.86625514403292, 68.48148148148148]","[107.14444444444445, 64.62222222222222, 47.62222222222222]",0,0,0,1,0,1,1
294,../cv_learning/FS2K/train/photo/photo1_image0428.png,"[154, 137]","[192.01627906976745, 126.82790697674419, 122.77441860465116]","[137.4945054945055, 108.48351648351648, 96.0]",0,0,0,1,1,0,1
295,../cv_learning/FS2K/train/photo/photo1_image0429.png,"[156, 128]","[122.41389290882779, 70.02894356005788, 55.95658465991317]","[97.0709219858156, 76.09929078014184, 66.01418439716312]",1,3,0,1,1,0,1
296,../cv_learning/FS2K/train/photo/photo1_image0430.png,"[153, 137]","[169.5344827586207, 109.50246305418719, 102.41379310344827]","[97.28205128205128, 86.2051282051282, 77.96153846153847]",0,0,0,1,0,0,1
297,../cv_learning/FS2K/train/photo/photo1_image0431.png,"[155, 130]","[128.47391304347826, 95.35434782608695, 91.4695652173913]","[93.125, 65.08333333333333, 56.041666666666664]",0,4,0,1,1,0,1
298,../cv_learning/FS2K/train/photo/photo1_image0432.png,"[158, 137]","[180.9156626506024, 107.83333333333333, 103.91164658634538]","[87.76086956521739, 69.67391304347827, 70.43478260869566]",0,2,0,1,0,1,1
299,../cv_learning/FS2K/train/photo/photo1_image0433.png,"[161, 134]","[175.25078864353313, 104.39589905362776, 87.4589905362776]","[82.05147058823529, 61.72794117647059, 53.13235294117647]",0,0,1,0,1,0,1
300,../cv_learning/FS2K/train/photo/photo1_image0434.png,"[158, 137]","[194.26909090909092, 108.99636363636364, 91.00181818181818]","[172.07079646017698, 132.65486725663717, 115.79646017699115]",0,4,0,1,0,0,1
301,../cv_learning/FS2K/train/photo/photo1_image0435.png,"[155, 134]","[200.62816455696202, 128.0126582278481, 112.10443037974683]","[105.72463768115942, 80.1304347826087, 63.31159420289855]",0,1,1,0,0,0,1
302,../cv_learning/FS2K/train/photo/photo1_image0436.png,"[155, 137]","[227.12698412698413, 153.24338624338625, 130.57142857142858]","[164.18987341772151, 111.51898734177215, 82.65822784810126]",0,4,0,1,0,0,1
303,../cv_learning/FS2K/train/photo/photo1_image0438.png,"[157, 135]","[174.90661478599222, 107.51750972762646, 87.8852140077821]","[100.65263157894736, 80.45263157894736, 69.1]",0,0,1,1,1,0,1
304,../cv_learning/FS2K/train/photo/photo1_image0439.png,"[157, 134]","[70.54464285714286, 40.714285714285715, 31.564285714285713]","[68.93076923076923, 43.4, 33.684615384615384]",1,3,0,1,1,0,1
305,../cv_learning/FS2K/train/photo/photo1_image0440.png,"[152, 134]","[212.67441860465115, 120.2984496124031, 90.09496124031008]","[137.69117647058823, 94.6470588235294, 76.40441176470588]",0,0,1,0,0,1,1
306,../cv_learning/FS2K/train/photo/photo1_image0441.png,"[160, 134]","[129.73239436619718, 91.6036217303823, 85.10462776659959]","[62.59649122807018, 46.719298245614034, 43.05263157894737]",0,0,0,1,1,0,1
307,../cv_learning/FS2K/train/photo/photo1_image0442.png,"[157, 134]","[163.2231320368475, 81.7021494370522, 84.7164790174002]","[74.86178861788618, 60.146341463414636, 53.65040650406504]",0,4,1,0,0,0,1
308,../cv_learning/FS2K/train/photo/photo1_image0443.png,"[162, 135]","[189.02860061287026, 80.36363636363636, 76.6782431052094]","[82.05042016806723, 40.78151260504202, 34.747899159663866]",0,2,1,0,0,0,1
309,../cv_learning/FS2K/train/photo/photo1_image0444.png,"[156, 135]","[165.71776155717762, 101.96593673965937, 84.57664233576642]","[94.71717171717172, 71.60606060606061, 59.26262626262626]",0,0,1,1,0,0,1
310,../cv_learning/FS2K/train/photo/photo1_image0445.png,"[157, 131]","[182.60791366906474, 107.0431654676259, 93.44964028776978]","[139.90151515151516, 110.06818181818181, 99.12121212121212]",0,0,0,1,1,0,1
311,../cv_learning/FS2K/train/photo/photo1_image0446.png,"[154, 139]","[145.6475583864119, 84.74946921443737, 80.99363057324841]","[106.91025641025641, 71.35897435897436, 62.73076923076923]",0,1,0,1,0,0,1
312,../cv_learning/FS2K/train/photo/photo1_image0447.png,"[155, 133]","[176.26277372262774, 97.51094890510949, 86.30656934306569]","[102.8170731707317, 62.8780487804878, 49.48780487804878]",0,1,0,1,0,0,1
313,../cv_learning/FS2K/train/photo/photo1_image0448.png,"[162, 131]","[113.64674868189806, 65.12302284710017, 65.57117750439367]","[80.92424242424242, 61.696969696969695, 61.833333333333336]",0,1,0,1,1,0,1
314,../cv_learning/FS2K/train/photo/photo1_image0449.png,"[157, 134]","[186.74340527577937, 119.35011990407673, 133.65227817745804]","[152.28301886792454, 113.72641509433963, 118.47169811320755]",0,4,0,1,0,0,1
315,../cv_learning/FS2K/train/photo/photo1_image0450.png,"[156, 137]","[171.21837088388216, 93.89948006932408, 81.736568457539]","[147.82517482517483, 127.65734265734265, 112.65034965034965]",0,4,1,1,0,0,1
316,../cv_learning/FS2K/train/photo/photo1_image0451.png,"[153, 139]","[183.1019955654102, 105.14966740576497, 95.66629711751663]","[112.5374149659864, 81.14285714285714, 66.54421768707483]",0,0,1,1,0,0,1
317,../cv_learning/FS2K/train/photo/photo1_image0452.png,"[153, 133]","[149.6033810143043, 61.05851755526658, 47.01430429128739]","[70.79411764705883, 43.970588235294116, 34.84313725490196]",0,1,0,0,0,0,1
318,../cv_learning/FS2K/train/photo/photo1_image0453.png,"[154, 137]","[212.59114139693355, 74.22827938671209, 57.7427597955707]","[113.30075187969925, 83.97744360902256, 70.2406015037594]",0,4,1,0,1,0,1
319,../cv_learning/FS2K/train/photo/photo1_image0454.png,"[154, 137]","[194.03825136612022, 117.45537340619308, 110.74499089253187]","[114.35606060606061, 91.0909090909091, 85.21212121212122]",0,4,1,0,0,0,1
320,../cv_learning/FS2K/train/photo/photo1_image0455.png,"[157, 132]","[138.8719806763285, 80.20772946859903, 73.31884057971014]","[76.06122448979592, 63.55102040816327, 49.57142857142857]",0,0,0,1,0,0,1
321,../cv_learning/FS2K/train/photo/photo1_image0456.png,"[160, 131]","[178.07671601615073, 111.92193808882907, 110.22341857335128]","[113.27131782945736, 97.62015503875969, 92.37209302325581]",0,0,0,1,0,0,1
322,../cv_learning/FS2K/train/photo/photo1_image0457.png,"[153, 135]","[154.91434262948206, 92.30278884462152, 101.2011952191235]","[121.2394366197183, 107.88028169014085, 106.30281690140845]",0,4,1,1,1,0,1
323,../cv_learning/FS2K/train/photo/photo1_image0458.png,"[156, 131]","[190.19887165021157, 109.70380818053597, 98.09590973201692]","[97.42068965517241, 72.29655172413793, 58.765517241379314]",0,0,1,0,0,0,1
324,../cv_learning/FS2K/train/photo/photo1_image0459.png,"[157, 133]","[185.23152709359607, 107.26354679802955, 96.83743842364532]","[122.45217391304348, 84.90434782608696, 77.56521739130434]",0,0,0,1,1,0,1
325,../cv_learning/FS2K/train/photo/photo1_image0460.png,"[156, 135]","[131.65688487584652, 70.10609480812641, 69.25056433408578]","[72.42307692307692, 51.68269230769231, 48.01923076923077]",0,1,1,1,0,0,1
326,../cv_learning/FS2K/train/photo/photo1_image0461.png,"[153, 132]","[189.83865546218487, 120.05378151260504, 110.26050420168067]","[102.65806451612903, 77.72903225806452, 74.45161290322581]",0,0,1,0,0,0,1
327,../cv_learning/FS2K/train/photo/photo1_image0463.png,"[157, 134]","[146.30322580645162, 94.95483870967742, 94.33870967741936]","[93.4020618556701, 76.19587628865979, 73.82474226804123]",0,0,0,1,0,0,1
328,../cv_learning/FS2K/train/photo/photo1_image0465.png,"[152, 137]","[157.43010752688173, 101.83870967741936, 88.32043010752689]","[101.06060606060606, 75.9090909090909, 65.07575757575758]",0,1,0,1,0,0,1
329,../cv_learning/FS2K/train/photo/photo1_image0466.png,"[156, 136]","[123.95420792079207, 77.36633663366337, 59.008663366336634]","[84.90677966101696, 57.855932203389834, 41.25423728813559]",0,1,0,0,0,0,1
330,../cv_learning/FS2K/train/photo/photo1_image0467.png,"[155, 137]","[172.54481132075472, 124.77830188679245, 124.38089622641509]","[119.60185185185185, 108.94444444444444, 103.07407407407408]",0,0,1,0,0,0,1
331,../cv_learning/FS2K/train/photo/photo1_image0469.png,"[155, 136]","[181.41687979539643, 109.72122762148338, 98.12531969309462]","[138.7171717171717, 115.34343434343434, 97.81818181818181]",0,0,0,1,1,0,1
332,../cv_learning/FS2K/train/photo/photo1_image0470.png,"[158, 137]","[164.2537313432836, 102.68059701492537, 88.66268656716417]","[108.4862385321101, 84.8348623853211, 78.68807339449542]",0,1,0,1,0,0,1
333,../cv_learning/FS2K/train/photo/photo1_image0471.png,"[153, 136]","[151.71407407407406, 80.11407407407407, 67.06370370370371]","[86.3265306122449, 57.204081632653065, 42.683673469387756]",0,1,0,1,0,0,1
334,../cv_learning/FS2K/train/photo/photo1_image0472.png,"[156, 133]","[197.58766233766235, 110.50649350649351, 88.31818181818181]","[110.20945945945945, 85.77027027027027, 70.11486486486487]",0,0,1,0,1,0,1
335,../cv_learning/FS2K/train/photo/photo1_image0473.png,"[154, 136]","[176.72521739130434, 92.75130434782609, 80.44347826086957]","[99.71171171171171, 70.61261261261261, 61.31531531531532]",0,1,1,0,0,0,1
336,../cv_learning/FS2K/train/photo/photo1_image0474.png,"[157, 129]","[169.20735294117648, 119.50588235294117, 101.53529411764706]","[126.10434782608695, 98.1304347826087, 85.85217391304347]",0,1,0,0,1,0,1
337,../cv_learning/FS2K/train/photo/photo1_image0475.png,"[152, 138]","[229.05, 145.1818181818182, 140.12272727272727]","[164.16190476190476, 130.07619047619048, 127.6952380952381]",0,1,0,1,0,0,1
338,../cv_learning/FS2K/train/photo/photo1_image0476.png,"[151, 138]","[168.17199391171994, 97.89802130898022, 95.13850837138509]","[104.78571428571429, 76.65079365079364, 67.57142857142857]",0,0,1,0,0,1,1
339,../cv_learning/FS2K/train/photo/photo1_image0477.png,"[156, 137]","[240.08670520231215, 188.128612716763, 169.61994219653178]","[164.59615384615384, 120.50961538461539, 103.23076923076923]",0,0,1,1,0,0,1
340,../cv_learning/FS2K/train/photo/photo1_image0479.png,"[156, 131]","[153.88118811881188, 89.72277227722772, 91.86386138613861]","[109.90425531914893, 72.74468085106383, 65.26595744680851]",0,1,0,1,0,0,1
341,../cv_learning/FS2K/train/photo/photo1_image0480.png,"[149, 136]","[174.67008196721312, 125.09836065573771, 120.01024590163935]","[118.4820143884892, 110.4820143884892, 113.32374100719424]",0,4,1,1,1,0,1
342,../cv_learning/FS2K/train/photo/photo1_image0481.png,"[155, 135]","[143.53693693693694, 70.70270270270271, 66.8954954954955]","[81.87142857142857, 64.77857142857142, 58.6]",0,4,1,0,0,0,1
343,../cv_learning/FS2K/train/photo/photo1_image0482.png,"[157, 135]","[195.8093587521664, 121.58752166377816, 119.89601386481803]","[110.80434782608695, 91.7463768115942, 86.19565217391305]",0,4,1,1,0,0,1
344,../cv_learning/FS2K/train/photo/photo1_image0483.png,"[155, 137]","[189.00439882697947, 122.33284457478005, 122.71847507331378]","[109.70992366412214, 79.20610687022901, 72.94656488549619]",0,0,1,1,0,0,1
345,../cv_learning/FS2K/train/photo/photo1_image0484.png,"[162, 135]","[151.7012195121951, 77.6890243902439, 83.59512195121951]","[76.90579710144928, 61.15217391304348, 54.7463768115942]",0,0,1,0,0,0,1
346,../cv_learning/FS2K/train/photo/photo1_image0486.png,"[158, 134]","[177.8890756302521, 117.29747899159663, 109.40168067226891]","[107.80672268907563, 98.59663865546219, 88.3781512605042]",0,0,1,1,0,0,1
347,../cv_learning/FS2K/train/photo/photo1_image0487.png,"[156, 136]","[115.29684418145956, 75.85404339250493, 65.22781065088758]","[80.40127388535032, 57.10191082802548, 48.904458598726116]",0,1,1,0,0,0,1
348,../cv_learning/FS2K/train/photo/photo1_image0488.png,"[155, 134]","[145.3110599078341, 86.8110599078341, 78.51612903225806]","[77.0603448275862, 51.37931034482759, 39.75]",0,4,0,1,0,0,1
349,../cv_learning/FS2K/train/photo/photo1_image0489.png,"[156, 136]","[184.83333333333334, 130.72095959595958, 127.91666666666667]","[110.04368932038835, 106.64563106796116, 101.31553398058253]",0,0,1,1,0,0,1
350,../cv_learning/FS2K/train/photo/photo1_image0490.png,"[154, 135]","[164.9626168224299, 93.26542056074766, 88.32523364485981]","[89.10144927536231, 68.28985507246377, 63.130434782608695]",0,0,1,1,0,0,1
351,../cv_learning/FS2K/train/photo/photo1_image0491.png,"[152, 135]","[172.44124168514412, 120.1840354767184, 112.06430155210643]","[129.74814814814815, 100.25925925925925, 88.11851851851851]",0,4,0,1,0,0,1
352,../cv_learning/FS2K/train/photo/photo1_image0492.png,"[155, 134]","[197.43657331136737, 127.92915980230643, 112.33443163097199]","[69.92763157894737, 53.76973684210526, 54.63815789473684]",0,1,1,0,0,0,1
353,../cv_learning/FS2K/train/photo/photo1_image0493.png,"[158, 129]","[164.66390728476821, 95.96026490066225, 91.5612582781457]","[105.68217054263566, 76.37209302325581, 65.48837209302326]",0,0,1,0,0,0,1
354,../cv_learning/FS2K/train/photo/photo1_image0494.png,"[157, 135]","[95.18594436310396, 50.27525622254758, 39.44509516837482]","[78.4973544973545, 56.12169312169312, 42.6931216931217]",1,3,0,0,1,0,1
355,../cv_learning/FS2K/train/photo/photo1_image0495.png,"[154, 136]","[170.79533213644524, 113.51346499102334, 118.245960502693]","[117.82203389830508, 92.35593220338983, 82.50847457627118]",0,1,0,1,0,0,1
356,../cv_learning/FS2K/train/photo/photo1_image0496.png,"[156, 136]","[158.31884057971016, 118.34492753623188, 104.75072463768116]","[127.66292134831461, 107.9438202247191, 101.13483146067416]",0,0,0,1,0,0,1
357,../cv_learning/FS2K/train/photo/photo1_image0497.png,"[158, 134]","[170.3399433427762, 93.58923512747876, 76.40793201133144]","[93.83870967741936, 83.6774193548387, 79.29435483870968]",0,4,1,1,0,0,1
358,../cv_learning/FS2K/train/photo/photo1_image0498.png,"[157, 134]","[110.98952879581152, 72.26047120418848, 62.839005235602095]","[74.57798165137615, 56.091743119266056, 50.88073394495413]",1,3,0,1,0,0,1
359,../cv_learning/FS2K/train/photo/photo1_image0499.png,"[153, 141]","[188.58718861209965, 130.48398576512454, 113.1032028469751]","[132.1413043478261, 108.5, 100.71739130434783]",0,0,0,1,0,0,1
360,../cv_learning/FS2K/train/photo/photo1_image0500.png,"[152, 140]","[187.40785498489427, 150.190332326284, 134.18731117824774]","[102.65517241379311, 84.40229885057471, 76.11494252873563]",0,0,0,1,1,0,1
361,../cv_learning/FS2K/train/photo/photo1_image0503.png,"[157, 141]","[160.57843137254903, 94.51307189542484, 86.01960784313725]","[89.05208333333333, 61.4375, 55.6875]",0,1,0,1,1,1,1
362,../cv_learning/FS2K/train/photo/photo1_image0504.png,"[156, 138]","[175.1931818181818, 109.1590909090909, 100.19318181818181]","[127.67021276595744, 96.85106382978724, 83.95744680851064]",0,0,0,1,0,0,1
363,../cv_learning/FS2K/train/photo/photo1_image0505.png,"[156, 135]","[205.72086720867208, 129.6639566395664, 108.1449864498645]","[114.4770642201835, 81.36697247706422, 67.3302752293578]",0,2,1,1,0,0,1
364,../cv_learning/FS2K/train/photo/photo1_image0506.png,"[157, 133]","[187.95314285714286, 120.37371428571429, 116.36]","[103.70707070707071, 81.66666666666667, 71.92929292929293]",0,4,1,1,0,0,1
365,../cv_learning/FS2K/train/photo/photo1_image0507.png,"[160, 138]","[160.30038022813687, 88.75285171102662, 53.89860583016477]","[85.52380952380952, 45.51190476190476, 28.833333333333332]",0,1,0,1,0,1,1
366,../cv_learning/FS2K/train/photo/photo1_image0508.png,"[157, 135]","[111.35483870967742, 71.46370967741936, 70.34677419354838]","[61.44954128440367, 44.46788990825688, 39.908256880733944]",0,4,0,1,0,0,1
367,../cv_learning/FS2K/train/photo/photo1_image0509.png,"[156, 131]","[168.60363636363635, 106.77090909090909, 91.3490909090909]","[88.69047619047619, 58.57142857142857, 47.07142857142857]",0,0,0,1,0,0,1
368,../cv_learning/FS2K/train/photo/photo1_image0510.png,"[155, 136]","[179.6947565543071, 89.45692883895131, 103.11235955056179]","[117.32214765100672, 98.32214765100672, 101.1006711409396]",0,1,1,1,0,1,1
369,../cv_learning/FS2K/train/photo/photo1_image0511.png,"[158, 133]","[145.28571428571428, 91.51428571428572, 83.85714285714286]","[104.84049079754601, 77.5398773006135, 69.5521472392638]",0,1,0,1,1,0,1
370,../cv_learning/FS2K/train/photo/photo1_image0512.png,"[151, 136]","[131.80708661417322, 86.48425196850394, 85.29133858267717]","[116.90588235294118, 84.17647058823529, 71.90588235294118]",0,0,0,1,0,0,1
371,../cv_learning/FS2K/train/photo/photo1_image0514.png,"[152, 136]","[240.90107913669064, 162.2140287769784, 142.3884892086331]","[168.17532467532467, 103.11688311688312, 77.93506493506493]",0,0,1,1,0,0,1
372,../cv_learning/FS2K/train/photo/photo1_image0515.png,"[151, 137]","[167.18449197860963, 101.52941176470588, 96.2433155080214]","[101.71296296296296, 60.69444444444444, 48.842592592592595]",0,0,0,1,0,0,1
373,../cv_learning/FS2K/train/photo/photo1_image0518.png,"[153, 134]","[190.08169934640523, 91.33169934640523, 70.38562091503267]","[103.22368421052632, 63.33552631578947, 47.38815789473684]",0,0,1,0,1,0,1
374,../cv_learning/FS2K/train/photo/photo1_image0519.png,"[152, 136]","[160.74846625766872, 93.10122699386503, 78.6840490797546]","[120.34343434343434, 84.29292929292929, 74.41414141414141]",0,1,0,1,0,0,1
375,../cv_learning/FS2K/train/photo/photo1_image0520.png,"[158, 133]","[152.85024752475246, 102.49257425742574, 84.11386138613861]","[90.47368421052632, 59.3421052631579, 43.28947368421053]",1,3,0,1,0,0,1
376,../cv_learning/FS2K/train/photo/photo1_image0521.png,"[155, 140]","[114.00518806744488, 76.50972762645914, 66.08171206225681]","[102.10317460317461, 71.14285714285714, 55.57142857142857]",0,1,0,1,0,0,1
377,../cv_learning/FS2K/train/photo/photo1_image0522.png,"[153, 132]","[175.11875, 120.0625, 115.35]","[140.23529411764707, 121.17647058823529, 108.77450980392157]",0,4,0,1,0,0,1
378,../cv_learning/FS2K/train/photo/photo1_image0523.png,"[156, 133]","[166.1875, 114.38701923076923, 96.79567307692308]","[111.73404255319149, 82.03191489361703, 60.43617021276596]",0,1,0,1,0,0,1
379,../cv_learning/FS2K/train/photo/photo1_image0524.png,"[161, 135]","[197.9171668667467, 126.19447779111644, 108.1392557022809]","[103.58783783783784, 84.3108108108108, 67.06756756756756]",0,0,1,0,0,0,1
380,../cv_learning/FS2K/train/photo/photo1_image0525.png,"[155, 137]","[163.80210157618214, 75.28546409807356, 67.1260945709282]","[129.843537414966, 114.41496598639456, 104.42857142857143]",0,2,1,1,1,0,1
381,../cv_learning/FS2K/train/photo/photo1_image0526.png,"[152, 134]","[187.5693730729702, 122.31449126413155, 116.81192189105859]","[124.86986301369863, 88.57534246575342, 81.70547945205479]",0,1,1,1,0,0,1
382,../cv_learning/FS2K/train/photo/photo1_image0527.png,"[153, 137]","[193.35339805825242, 124.55339805825243, 110.90679611650485]","[120.81632653061224, 94.83673469387755, 81.06122448979592]",0,4,1,0,0,0,1
383,../cv_learning/FS2K/train/photo/photo1_image0528.png,"[153, 136]","[196.04719101123595, 112.9123595505618, 99.04494382022472]","[131.11904761904762, 90.67857142857143, 73.98809523809524]",0,4,0,1,0,0,1
384,../cv_learning/FS2K/train/photo/photo1_image0529.png,"[157, 134]","[212.1353711790393, 148.19213973799125, 134.19213973799125]","[135.63975155279502, 114.44099378881988, 98.64596273291926]",0,4,1,1,0,0,1
385,../cv_learning/FS2K/train/photo/photo1_image0530.png,"[157, 133]","[154.13659359190555, 108.8212478920742, 109.20910623946037]","[117.60714285714286, 94.67857142857143, 93.07142857142857]",0,1,0,1,0,0,1
386,../cv_learning/FS2K/train/photo/photo1_image0531.png,"[158, 132]","[164.19223985890653, 82.75485008818342, 62.20634920634921]","[75.3112582781457, 48.70198675496689, 35.65562913907285]",0,4,1,0,0,0,1
387,../cv_learning/FS2K/train/photo/photo1_image0532.png,"[153, 133]","[193.97526501766785, 113.4040047114252, 125.79976442873969]","[125.6, 91.74166666666666, 104.19166666666666]",0,4,1,0,0,0,1
388,../cv_learning/FS2K/train/photo/photo1_image0533.png,"[155, 134]","[195.74438687392055, 117.59930915371329, 106.65112262521589]","[127.18852459016394, 95.35245901639344, 79.37704918032787]",0,1,1,0,1,0,1
389,../cv_learning/FS2K/train/photo/photo1_image0534.png,"[153, 137]","[164.858934169279, 105.77272727272727, 107.61442006269593]","[135.97237569060775, 120.1988950276243, 120.1878453038674]",0,4,1,0,0,0,1
390,../cv_learning/FS2K/train/photo/photo1_image0535.png,"[157, 137]","[140.14225053078556, 67.3864118895966, 62.47346072186836]","[21.40740740740741, 8.824074074074074, 8.953703703703704]",0,4,1,0,0,0,1
391,../cv_learning/FS2K/train/photo/photo1_image0536.png,"[157, 133]","[166.4885496183206, 95.93702290076335, 88.1030534351145]","[112.0919540229885, 73.01149425287356, 66.37931034482759]",0,1,0,1,0,0,1
392,../cv_learning/FS2K/train/photo/photo1_image0537.png,"[156, 138]","[195.7453183520599, 104.70037453183521, 113.51810237203496]","[112.25714285714285, 75.57142857142857, 76.81904761904762]",0,2,1,1,0,0,1
393,../cv_learning/FS2K/train/photo/photo1_image0538.png,"[96, 140]","[105.5825, 79.0825, 67.0625]","[68.41020408163266, 53.08163265306123, 38.92040816326531]",0,1,0,1,1,1,1
394,../cv_learning/FS2K/train/photo/photo1_image0539.png,"[158, 134]","[164.473604826546, 110.23227752639518, 106.65309200603318]","[102.75903614457832, 78.71084337349397, 73.62650602409639]",0,4,0,1,0,0,1
395,../cv_learning/FS2K/train/photo/photo1_image0540.png,"[155, 138]","[154.6441379310345, 104.10896551724137, 73.8344827586207]","[118.91216216216216, 96.35135135135135, 68.93243243243244]",1,3,0,1,1,0,1
396,../cv_learning/FS2K/train/photo/photo1_image0541.png,"[156, 135]","[153.38100558659218, 74.23687150837989, 63.726256983240226]","[112.01470588235294, 59.94117647058823, 51.404411764705884]",0,0,0,1,0,0,1
397,../cv_learning/FS2K/train/photo/photo1_image0542.png,"[156, 139]","[161.9748743718593, 83.33417085427136, 61.0678391959799]","[118.82666666666667, 72.30666666666667, 50.346666666666664]",0,1,0,1,0,0,1
398,../cv_learning/FS2K/train/photo/photo1_image0543.png,"[159, 134]","[157.13705583756345, 95.44416243654823, 80.46446700507614]","[110.8130081300813, 84.88617886178862, 68.26829268292683]",0,1,0,1,1,0,1
399,../cv_learning/FS2K/train/photo/photo1_image0544.png,"[156, 126]","[128.98314606741573, 83.3632958801498, 65.31460674157303]","[96.0, 75.98130841121495, 56.22429906542056]",0,0,0,1,1,0,1
400,../cv_learning/FS2K/train/photo/photo1_image0545.png,"[155, 138]","[167.80394922425953, 100.26798307475318, 87.9111424541608]","[92.04109589041096, 82.93150684931507, 77.42465753424658]",0,4,1,0,1,0,1
401,../cv_learning/FS2K/train/photo/photo1_image0546.png,"[154, 136]","[188.1358024691358, 92.06878306878306, 75.2663139329806]","[94.7258064516129, 60.854838709677416, 46.21774193548387]",0,0,1,1,0,0,1
402,../cv_learning/FS2K/train/photo/photo1_image0548.png,"[159, 135]","[160.8825, 98.4525, 86.2375]","[61.12658227848101, 41.848101265822784, 38.139240506329116]",0,4,0,1,0,0,1
403,../cv_learning/FS2K/train/photo/photo1_image0550.png,"[157, 138]","[161.5636070853462, 84.085346215781, 72.31239935587762]","[91.83333333333333, 80.1, 67.58333333333333]",0,4,1,0,0,0,1
404,../cv_learning/FS2K/train/photo/photo1_image0551.png,"[156, 140]","[154.0076726342711, 97.75447570332481, 91.83120204603581]","[101.44444444444444, 78.78888888888889, 70.52222222222223]",0,1,0,1,0,0,1
